PRICE,DISCOUNT_AMT,STD_DISCOUNT_AMT,AMT,QTY,age,std_age,educ,size_hh,income cat,income_est,std_income_est,Min_TIER,TENURE,std_TENURE,sales_pcnt,spring_pcnt,fall_pcnt,holiday_pcnt,sales_prop,spring_prop,fall_prop,holiday_prop,std_sales_prop,std_spring_prop,std_fall_prop,std_holiday_prop,bts_pcnt,bts_prop,clearance_pcnt,std_bts_prop,std_clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,std_WEB,std_PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,pcnt_m_prod,pcnt_w_prod,prop_m_prod,prop_f_prod,std_prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,std_product_cat_count,std_em_rcvd,std_dm_rcvd,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,std_timeuntil_2,std_timeuntil_3,std_timeuntil_4,std_timeuntil_5,std_up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,std_EDUC_YEARS,std_LENGTH_OF_RESIDENCE
21.45636364,0,0.48206963,236.02,11,37,0.578438824,2,2,gt125k,135,1.97525394,2,674,-0.363731332,0,0.486,0,0.514,0,0.49,0,0.51,-0.677308354,0.524847702,-0.743819183,0.873543673,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0.203,0.67,0,0,0,0,1,0,1,0.864570794,2,3,9,12,-0.90967828,-1.245570646,1.658368422,1,0,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,16,1,1,0.172498868,-1.332229873
21.50727273,-45.92,0.148179597,236.58,11,43,1.207343658,2,3,45k-65k,55,-0.443413637,2,869,0.188131637,0.874,0.126,0,0,0.87,0.13,0,0,2.034211678,-0.474205726,-0.743819183,-0.666278948,0.051,0.05,0.15,-0.046046373,0.140760135,0.833,0.167,6,0.228437967,0.809097778,0,0,0,0,0,0,0.463,0.127,0.079,0.051,0,1,0,1,0.864570794,2,9,153,12,1.322170419,0.569166092,1.658368422,1,0,0,366,41,168,1,5,1.038700327,-0.527914408,0.32538104,-0.713346191,1.345549722,1,0,0,0,0,0,0,0,0,18,1,12,1.04892557,-0.197015352
21.57727273,-4.4,0.450076683,237.35,11,37,0.578438824,2,4,45k-65k,55,-0.443413637,2,643,-0.451463394,0.833,0,0,0.167,0.83,0,0,0.17,1.90954409,-0.834975019,-0.743819183,-0.153004741,0,0,0.45,-0.305775062,1.559826231,1,0,8,-0.429593756,1.679965853,0,0,0,0,0.202,0.101,0.278,0,0.051,0,0.167,0.833,0.17,0.83,0.479136186,2,8,172,0,0.950195636,0.808610523,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,12,1,53,-1.580354536,4.034238775
21.77454546,0,0.48206963,239.52,11,37,0.578438824,2,3,gt125k,135,1.97525394,2,1091,0.816406401,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.26,-0.305775062,0.66108437,1,0,5,-0.429593756,0.37366374,0,0.514,0,0,0,0,0,0,0.125,0,0.719,0.281,0.72,0.28,-0.767858136,2,5,178,10,-0.165728714,0.884224553,1.202147991,0,0,0,186,8,7,,4,0.142133922,-0.720021323,-0.722232958,,0.711168748,1,0,0,0,0,0,0,0,0,16,1,2,0.172498868,-1.229028553
21.96272727,-145.62,-0.576751509,241.59,11,61,3.094058163,2,2,25k-45k,35,-1.048080532,2,645,-0.445803261,0,0.442,0,0.558,0,0.44,0,0.56,-0.677308354,0.386090281,-0.743819183,1.024506675,0,0,0.37,-0.305775062,1.181408605,0.375,0.625,6,2.033099818,0.809097778,0,0.186,0,0,0.097,0,0,0,0.083,0.51,0.186,0.814,0.19,0.81,0.433790937,2,6,289,0,0.20624607,2.283084122,-1.078954164,0,1,0,360,92,1,19,5,1.00881478,-0.231021905,-0.761274473,-0.593810688,1.345549722,1,0,0,0,0,0,0,0,0,16,1,10,0.172498868,-0.403417992
21.97363636,0,0.48206963,241.71,11,31,-0.050466011,2,3,gt125k,135,1.97525394,2,1079,0.782445603,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.24,-0.305775062,0.566479964,1,0,6,-0.429593756,0.809097778,0,0,0.347,0,0.116,0,0.182,0,0.174,0.058,0.347,0.653,0.35,0.65,0.071028953,2,9,20,7,1.322170419,-1.106944923,0.517817344,1,1,0,2,26,292,,4,-0.774356182,-0.615235733,1.132239026,,0.711168748,0,0,0,0,0,1,0,0,0,14,1,21,-0.703927834,0.73179653
22.1,-70,-0.02690908,243.1,11,17,-1.517910626,2,2,45k-65k,55,-0.443413637,2,716,-0.244868539,0.098,0.205,0.5,0.197,0.1,0.21,0.5,0.2,-0.365639385,-0.252193853,0.680436238,-0.06242694,0,0,0.05,-0.305775062,-0.332261897,1,0,3,-0.429593756,-0.497204335,0,0.902,0,0,0,0.098,0,0,0,0,0.902,0.098,0.9,0.1,-1.175965369,2,4,171,6,-0.537703497,0.796008184,0.289707129,1,1,0,127,49,462,,4,-0.151740623,-0.481343035,2.238415296,,0.711168748,0,0,1,0,0,0,0,0,0,18,1,40,1.04892557,2.692621613
22.24636364,0,0.48206963,244.71,11,37,0.578438824,2,4,gt125k,135,1.97525394,2,358,-1.258032348,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.17,-0.305775062,0.235364541,1,0,7,-0.429593756,1.244531816,0,0.318,0.174,0,0,0,0.037,0.204,0.037,0,0.492,0.508,0.49,0.51,-0.246387784,2,7,4,5,0.578220853,-1.308582338,0.061596913,1,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,1,0,0,0,18,0,0,1.04892557,-1.435431194
22.36818182,-118.5,-0.379558615,246.05,11,37,0.578438824,2,4,25k-45k,35,-1.048080532,2,637,-0.468443793,0.02,0.243,0.146,0.591,0.02,0.24,0.15,0.59,-0.61497456,-0.168939401,-0.316542557,1.115084476,0.32,0.32,0,1.356488552,-0.568772913,1,0,8,-0.429593756,1.679965853,0,0,0,0,0.243,0.218,0.102,0,0,0,0,1,0,1,0.864570794,2,9,4,1,1.322170419,-1.308582338,-0.850843949,0,0,1,244,79,184,1,5,0.431027541,-0.306700386,0.429491748,-0.713346191,1.345549722,1,0,0,0,0,0,0,0,0,18,1,14,1.04892557,0.009387289
22.50454546,-18,0.351189391,247.55,11,37,0.578438824,2,4,45k-65k,55,-0.443413637,2,177,-1.770274386,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.04,-0.305775062,-0.3795641,1,0,8,-0.429593756,1.679965853,0,0,0,0,0,0.301,0.145,0.315,0,0.104,0,1,0,1,0.864570794,2,8,107,2,0.950195636,-0.010541477,-0.622733733,1,0,0,118,,,,2,-0.196568943,,,,-0.5575932,0,0,0,0,0,0,0,0,1,16,1,16,0.172498868,0.215789929
22.72363636,-11.85,0.395906806,249.96,11,37,0.578438824,2,2,45k-65k,55,-0.443413637,2,1189,1.093752919,0,0.868,0.132,0,0,0.87,0.13,0,-0.677308354,1.579404097,-0.373512773,-0.666278948,0,0,0.07,-0.305775062,-0.237657491,1,0,4,-0.429593756,-0.061770298,0,0,0.899,0,0,0,0,0,0,0,0.959,0.041,0.96,0.04,-1.312001113,2,5,172,6,-0.165728714,0.808610523,0.289707129,0,0,0,1,202,,,3,-0.779337107,0.409334476,,,0.076787774,1,0,0,0,0,0,0,0,0,16,1,0,0.172498868,-1.435431194
22.79272727,-135.65,-0.504258399,250.72,11,17,-1.517910626,2,3,25k-45k,35,-1.048080532,2,855,0.148510706,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,8,-0.429593756,1.679965853,0.093,0.031,0.33,0,0,0.081,0,0,0,0,0.902,0.098,0.9,0.1,-1.175965369,2,8,194,10,0.950195636,1.085861969,1.202147991,0,1,0,344,,,,2,0.929119989,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,1,0,0.172498868,-1.435431194
22.90636364,-77.79,-0.083551139,251.97,11,17,-1.517910626,2,4,45k-65k,55,-0.443413637,2,1127,0.918288795,0,0.524,0.611,-0.135,0,0.41,0.48,0.11,-0.677308354,0.302835829,0.623466021,-0.334160344,0,0,0.1,-0.305775062,-0.095750881,0.8,0.2,7,0.358468188,1.244531816,0,0,0,0,0,0.277,0.135,0,0,0.089,0.408,0.592,0.41,0.59,-0.065006791,2,13,105,12,2.810069552,-0.035746154,1.658368422,0,1,1,25,15,5,3,5,-0.659794919,-0.679271371,-0.735246796,-0.700064469,1.345549722,0,0,1,0,0,0,0,0,0,14,1,7,-0.703927834,-0.713021953
22.91272727,-63.08,0.023407101,252.04,11,37,0.578438824,2,3,45k-65k,55,-0.443413637,2,749,-0.151476344,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,6,-0.429593756,0.809097778,0,0,0,0,0.33,0,0.199,0,0,0,0.367,0.633,0.37,0.63,0.025683705,2,6,64,9,0.20624607,-0.552442031,0.974037775,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,1,0,0,0,0,0,14,1,12,-0.703927834,-0.197015352
22.95363636,0,0.48206963,252.49,11,17,-1.517910626,2,3,gt125k,135,1.97525394,2,950,0.417367024,0.076,0.777,0.147,0,0.08,0.78,0.15,0,-0.427973179,1.329640741,-0.316542557,-0.666278948,0,0,0.3,-0.305775062,0.850293183,1,0,6,-0.429593756,0.809097778,0,0,0,0,0.194,0.237,0.209,0,0,0.123,0,1,0,1,0.864570794,2,9,15,12,1.322170419,-1.169956615,1.658368422,0,1,1,28,32,38,14,5,-0.644852146,-0.580307203,-0.520518461,-0.627014994,1.345549722,0,0,1,0,0,0,0,0,0,18,1,29,1.04892557,1.557407091
23.06363636,-224.75,-1.152115585,253.7,11,37,0.578438824,2,2,25k-45k,35,-1.048080532,2,812,0.026817846,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.12,-0.305775062,-0.001146475,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0,0.114,0,0.084,0.803,0,1,0,1,0.864570794,2,9,26,2,1.322170419,-1.031330892,-0.622733733,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,22,0.172498868,0.83499785
23.26545455,-44.9,0.155596144,255.92,11,37,0.578438824,2,2,45k-65k,55,-0.443413637,2,299,-1.425006272,0.156,0.214,0,0.63,0.16,0.21,0,0.63,-0.178638003,-0.252193853,-0.743819183,1.235854877,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0.51,0.49,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,175,2,-0.90967828,0.846417538,-0.622733733,1,0,0,111,87,,,3,-0.231435414,-0.260129013,,,0.076787774,0,0,0,1,0,0,0,0,0,16,1,4,0.172498868,-1.022625913
23.28090909,-67,-0.005095706,256.09,11,37,0.578438824,2,3,45k-65k,55,-0.443413637,2,1291,1.382419702,0.646,0,0,0.354,0.65,0,0,0.35,1.348539946,-0.834975019,-0.743819183,0.390462066,0,0,0,-0.305775062,-0.568772913,1,0,6,-0.429593756,0.809097778,0.281,0.21,0.189,0,0,0.095,0,0,0,0,0.905,0.095,0.91,0.1,-1.175965369,2,7,96,7,0.578220853,-0.1491672,0.517817344,0,0,0,40,282,116,180,5,-0.585081052,0.875048207,-0.012978761,0.475367984,1.345549722,1,0,0,0,0,0,0,0,0,18,0,4,1.04892557,-1.022625913
23.33272727,-102.34,-0.262057244,256.66,11,37,0.578438824,2,6,45k-65k,55,-0.443413637,2,1030,0.643772344,-0.499,0.14,0,1.359,0.25,0.07,0,0.68,0.101864069,-0.64071463,-0.743819183,1.38681788,0,0,0.17,-0.305775062,0.235364541,0.8,0.2,10,0.358468188,2.550833929,0,0.078,0.136,0,0,0,0.15,0.14,0,0.155,0.214,0.786,0.21,0.79,0.388445689,2,11,154,12,2.066119986,0.58176843,1.658368422,1,0,0,357,3,118,280,5,0.993872007,-0.749128431,3.51E-05,1.139454116,1.345549722,0,0,0,0,0,0,0,1,0,16,1,6,0.172498868,-0.816223273
23.39272727,-154.7,-0.642773319,257.32,11,17,-1.517910626,2,3,25k-45k,35,-1.048080532,2,880,0.219262368,0.5,0,0,0.5,0.5,0,0,0.5,0.881036492,-0.834975019,-0.743819183,0.843351072,0,0,0,-0.305775062,-0.568772913,0.6,0.4,5,1.146530131,0.37366374,0.33,0.349,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,7,109,12,0.578220853,0.0146632,1.658368422,0,1,0,7,44,179,,4,-0.74945156,-0.510450143,0.396957151,,0.711168748,1,0,0,0,0,0,0,0,0,16,1,12,0.172498868,-0.197015352
23.42363636,-32.35,0.246848755,257.66,11,37,0.578438824,2,3, ,,,2,956,0.434347423,0,0.396,0.243,0.36,0,0.4,0.24,0.36,-0.677308354,0.275084345,-0.060176581,0.420654666,0.127,0.13,0,0.369519531,-0.568772913,1,0,5,-0.429593756,0.37366374,0,0,0,0,0,0,0.193,0,0.139,0,0,1,0,1,0.864570794,2,6,26,12,0.20624607,-1.031330892,1.658368422,1,0,0,160,92,71,3,5,0.012629885,-0.231021905,-0.305790127,-0.700064469,1.345549722,0,0,0,0,0,0,0,1,0,9,1,1,-2.894994589,-1.332229873
23.65363636,-99.95,-0.244679256,260.19,11,17,-1.517910626,2,3,45k-65k,55,-0.443413637,2,1190,1.096582985,0,0.536,0.253,0.211,0,0.54,0.25,0.21,-0.677308354,0.663605122,-0.031691472,-0.03223434,0.115,0.12,0.04,0.317573793,-0.3795641,1,0,7,-0.429593756,1.244531816,0,0,0,0,0,0.246,0.138,0,0.115,0.116,0,1,0,1,0.864570794,2,8,179,10,0.950195636,0.896826892,1.202147991,0,1,0,11,24,328,36,5,-0.729527862,-0.626878576,1.366488118,-0.480916045,1.345549722,0,1,0,0,0,0,0,0,0,14,1,4,-0.703927834,-1.022625913
23.72909091,0,0.48206963,261.02,11,37,0.578438824,2,4,gt125k,135,1.97525394,2,711,-0.259018871,0.252,0.313,0.435,0,0.25,0.31,0.44,0,0.101864069,0.025320988,0.509525588,-0.666278948,0,0,0.11,-0.305775062,-0.048448678,1,0,8,-0.429593756,1.679965853,0.134,0,0.241,0,0,0,0,0,0.099,0.113,0.635,0.365,0.64,0.37,-0.56380452,2,8,8,4,0.950195636,-1.258172984,-0.166513302,0,0,0,56,,,,2,-0.50538626,,,,-0.5575932,0,0,0,0,0,0,0,0,1,16,0,22,0.172498868,0.83499785
24.01545455,-62.35,0.028715022,264.17,11,37,0.578438824,2,5,45k-65k,55,-0.443413637,2,696,-0.301469869,0.094,0.386,0.368,0.151,0.09,0.39,0.37,0.15,-0.396806282,0.247332861,0.310129829,-0.213389942,0,0,0,-0.305775062,-0.568772913,1,0,6,-0.429593756,0.809097778,0,0.141,0.246,0,0,0,0,0,0,0.463,0.5,0.5,0.5,0.5,-0.269060408,2,6,168,5,0.20624607,0.758201169,0.061596913,1,0,0,498,18,58,,4,1.696182358,-0.661807106,-0.390380077,,0.711168748,0,0,1,0,0,0,0,0,0,18,1,11,1.04892557,-0.300216672
24.05,-140.12,-0.536760325,264.55,11,17,-1.517910626,2,4,25k-45k,35,-1.048080532,2,813,0.029647912,0.008,0.132,0.237,0.623,0.01,0.13,0.24,0.62,-0.646141457,-0.474205726,-0.060176581,1.205662277,-0.132,0.13,0.01,0.369519531,-0.52147071,1,0,7,-0.429593756,1.244531816,0,0.233,0.283,0,0,0,0.091,0.121,0,0,0.788,0.212,0.79,0.21,-0.926566505,2,8,92,12,0.950195636,-0.199576554,1.658368422,0,1,1,21,140,51,34,5,-0.679718617,0.048406334,-0.435928511,-0.494197768,1.345549722,0,0,1,0,0,0,0,0,0,16,1,6,0.172498868,-0.816223273
24.06545455,0,0.48206963,264.72,11,37,0.578438824,1,4,gt125k,135,1.97525394,2,1236,1.226766045,0.392,0.091,0.517,0,0.39,0.09,0.52,0,0.538200626,-0.585211662,0.737406455,-0.666278948,0,0,0.1,-0.305775062,-0.095750881,1,0,7,-0.429593756,1.244531816,0.181,0.256,0,0,0,0,0,0,0,0.125,0.875,0.125,0.88,0.13,-1.107947497,2,9,170,12,1.322170419,0.783405846,1.658368422,0,0,0,38,148,54,133,5,-0.595042901,0.094977707,-0.416407754,0.163247502,1.345549722,1,0,0,0,0,0,0,0,0,16,1,13,0.172498868,-0.093814032
24.10181818,0,0.48206963,265.12,11,37,0.578438824,1,2,gt125k,135,1.97525394,2,483,-0.904274035,0,0.639,0,0.361,0,0.64,0,0.36,-0.677308354,0.941119963,-0.743819183,0.420654666,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0.318,0,0.09,0,0.445,0,1,0,1,0.864570794,2,4,182,6,-0.537703497,0.934633907,0.289707129,1,0,0,195,,,,2,0.186962242,,,,-0.5575932,0,0,0,0,0,0,0,0,1,16,1,0,0.172498868,-1.435431194
24.21909091,0,0.48206963,266.41,11,17,-1.517910626,2,3,gt125k,135,1.97525394,2,560,-0.686358914,0,0.42,0,0.58,0,0.42,0,0.58,-0.677308354,0.330587313,-0.743819183,1.084891875,0,0,0.1,-0.305775062,-0.095750881,1,0,6,-0.429593756,0.809097778,0,0.081,0,0,0,0,0.093,0,0,0,0.682,0.318,0.68,0.32,-0.67716764,2,6,185,1,0.20624607,0.972440922,-0.850843949,0,1,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,1,16,1.04892557,0.215789929
24.44545455,-77.63,-0.082387759,268.9,11,37,0.578438824,2,3,45k-65k,55,-0.443413637,2,672,-0.369391465,0,0.297,0,0.703,0,0.3,0,0.7,-0.677308354,-0.002430496,-0.743819183,1.44720308,0,0,0,-0.305775062,-0.568772913,0.667,0.333,6,0.88252938,0.809097778,0,0,0.297,0,0.149,0,0,0,0,0.309,0.297,0.703,0.3,0.7,0.184392073,2,6,4,12,0.20624607,-1.308582338,1.658368422,1,0,0,167,,,,2,0.047496357,,,,-0.5575932,1,0,0,0,0,0,0,0,0,18,1,22,1.04892557,0.83499785
24.91636364,-65.01,0.009373831,274.08,11,17,-1.517910626,1,4,45k-65k,55,-0.443413637,2,1154,0.994700591,0.426,0.34,0,0.234,0.43,0.34,0,0.23,0.662868214,0.10857544,-0.743819183,0.028150861,0,0,0.15,-0.305775062,0.140760135,0.8,0.2,7,0.358468188,1.244531816,0,0,0,0.234,0,0,0.124,0,0.219,0,0.234,0.766,0.23,0.77,0.343100441,2,9,174,12,1.322170419,0.833815199,1.658368422,1,1,0,63,362,23,130,5,-0.470519789,1.340761938,-0.61812225,0.143324918,1.345549722,1,0,0,0,0,0,0,0,0,16,0,27,0.172498868,1.351004451
25.01363636,-129.95,-0.462812989,275.15,11,37,0.578438824,2,3,25k-45k,35,-1.048080532,2,200,-1.705182856,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,5,-0.429593756,0.37366374,0,0.404,0,0.278,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,136,2,-0.165728714,0.354926338,-0.622733733,1,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,37,0.172498868,2.383017652
25.02090909,-61.3,0.036349703,275.23,11,37,0.578438824,1, ,45k-65k,55,-0.443413637,2,1150,0.983380325,0.735,0.265,0,0,0.74,0.27,0,0,1.629042018,-0.085684948,-0.743819183,-0.666278948,0,0,0.29,-0.305775062,0.802990979,1,0,5,-0.429593756,0.37366374,0,0,0,0,0,0,0.047,0.435,0,0.39,0,1,0,1,0.864570794,2,5,0,0,-0.165728714,-1.358991692,-1.078954164,0,0,0,139,,,,2,-0.091969529,,,,-0.5575932,0,0,0,0,0,0,0,0,1,18,0,20,1.04892557,0.62859521
25.05727273,-19.98,0.336792564,275.63,11,37,0.578438824,2,3,45k-65k,55,-0.443413637,2,285,-1.464627203,0.368,0.217,0,0.415,0.37,0.22,0,0.42,0.475866832,-0.224442369,-0.743819183,0.601810269,0,0,0,-0.305775062,-0.568772913,1,0,6,-0.429593756,0.809097778,0.127,0.458,0.208,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,6,172,0,0.20624607,0.808610523,-1.078954164,0,0,1,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,14,1,5,-0.703927834,-0.919424593
25.08909091,-259.32,-1.403478357,275.98,11,37,0.578438824,2,2,25k-45k,35,-1.048080532,2,248,-1.569339664,0.325,0,0.675,0,0.33,0,0.68,0,0.351199245,-0.834975019,1.193168189,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0.218,0.707,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,154,4,-0.537703497,0.58176843,-0.166513302,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,0,22,1.04892557,0.83499785
25.16454546,-220.79,-1.123321933,276.81,11,37,0.578438824,3,2,25k-45k,35,-1.048080532,2,733,-0.196757408,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,1,0,7,-0.429593756,1.244531816,0,0,0,0,0.445,0,0.181,0.086,0.198,0,0.02,0.98,0.02,0.98,0.819225546,2,7,103,0,0.578220853,-0.060950831,-1.078954164,1,0,0,26,346,,,3,-0.654813995,1.247619192,,,0.076787774,1,0,0,0,0,0,0,0,0,14,1,7,-0.703927834,-0.713021953
25.34090909,-39.95,0.191588209,278.75,11,17,-1.517910626,3,4,45k-65k,55,-0.443413637,2,1031,0.646602411,0.226,0.218,0.215,0.34,0.23,0.22,0.22,0.34,0.039530275,-0.224442369,-0.117146798,0.360269466,0,0,0,-0.305775062,-0.568772913,1,0,7,-0.429593756,1.244531816,0,0.083,0.434,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,9,290,10,1.322170419,2.29568646,1.202147991,0,1,1,1,2,174,16,5,-0.779337107,-0.754949852,0.364422555,-0.613733272,1.345549722,0,0,1,0,0,0,0,0,0,16,1,24,0.172498868,1.04140049
25.38272727,0,0.48206963,279.21,11,37,0.578438824,2,3,gt125k,135,1.97525394,2,304,-1.410855939,0.351,0,0,0.649,0.35,0,0,0.65,0.413533038,-0.834975019,-0.743819183,1.296240078,0,0,0,-0.305775062,-0.568772913,1,0,5,-0.429593756,0.37366374,0,0,0,0.319,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,170,4,-0.165728714,0.783405846,-0.166513302,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,9,0.172498868,-0.506619312
25.48454546,0,0.48206963,280.33,11,37,0.578438824,3,4,gt125k,135,1.97525394,2,644,-0.448633327,0.617,0,0,0.383,0.62,0,0,0.38,1.255039255,-0.834975019,-0.743819183,0.481039867,0.617,0.62,0.05,2.914860691,-0.332261897,1,0,7,-0.429593756,1.244531816,0,0.195,0,0,0.2,0,0.294,0,0,0.071,0.195,0.805,0.2,0.81,0.433790937,2,10,173,11,1.694145203,0.821212861,1.430258206,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,0,1,18,0,4,1.04892557,-1.022625913
25.54,0,0.48206963,280.94,11,37,0.578438824,3,3,gt125k,135,1.97525394,2,520,-0.799561574,0,0.504,0.496,0,0,0.5,0.5,0,-0.677308354,0.552599186,0.680436238,-0.666278948,0.372,0.37,0,1.616217242,-0.568772913,1,0,5,-0.429593756,0.37366374,0,0,0,0,0,0,0.199,0,0.137,0.395,0,1,0,1,0.864570794,2,5,9,0,-0.165728714,-1.245570646,-1.078954164,0,0,0,8,83,15,,4,-0.744470635,-0.283414699,-0.670177604,,0.711168748,1,0,0,0,0,0,0,0,0,16,1,4,0.172498868,-1.022625913
25.57545455,-86.36,-0.145864675,281.33,11,37,0.578438824,6,4,45k-65k,55,-0.443413637,2,1055,0.714524007,0.167,0.599,0.235,0,0.17,0.6,0.23,0,-0.147471106,0.830114027,-0.088661689,-0.666278948,0,0,0.25,-0.305775062,0.613782167,1,0,8,-0.429593756,1.679965853,0,0,0,0,0,0.185,0.071,0.149,0.032,0,0,1,0,1,0.864570794,2,9,63,12,1.322170419,-0.565044369,1.658368422,0,0,0,23,179,17,124,5,-0.669756768,0.275441778,-0.657163766,0.10347975,1.345549722,1,0,0,0,0,0,0,0,0,18,1,14,1.04892557,0.009387289
25.75636364,-99.7,-0.242861475,283.32,11,37,0.578438824,2,2,45k-65k,55,-0.443413637,2,1071,0.759805071,0,0,0.674,0.326,0,0,0.67,0.33,-0.677308354,-0.834975019,1.164683081,0.330076865,0,0,0.04,-0.305775062,-0.3795641,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0.427,0.325,0,0,0,0,1,0,1,0.864570794,2,9,130,0,1.322170419,0.279312307,-1.078954164,0,0,0,14,15,10,11,5,-0.714585088,-0.679271371,-0.7027122,-0.646937578,1.345549722,0,0,0,0,0,0,0,0,1,16,1,17,0.172498868,0.318991249
25.76272727,-37.1,0.212310914,283.39,11,37,0.578438824,2,4,45k-65k,55,-0.443413637,2,1218,1.175824847,0.216,0.432,0.16,0.192,0.22,0.43,0.16,0.19,0.008363378,0.358338797,-0.288057448,-0.092619541,0,0,0.11,-0.305775062,-0.048448678,1,0,8,-0.429593756,1.679965853,0,0,0,0,0.169,0,0.063,0.101,0.344,0.077,0,1,0,1,0.864570794,2,10,172,12,1.694145203,0.808610523,1.658368422,0,0,0,37,76,13,10,5,-0.600023825,-0.324164651,-0.683191442,-0.65357844,1.345549722,1,0,0,0,0,0,0,0,0,16,1,6,0.172498868,-0.816223273
25.84727273,-104.95,-0.281034879,284.32,11,37,0.578438824,3,2,45k-65k,55,-0.443413637,2,647,-0.440143128,0,0.58,0,0.42,0,0.58,0,0.42,-0.677308354,0.774611059,-0.743819183,0.601810269,0,0,0.21,-0.305775062,0.424573354,1,0,6,-0.429593756,0.809097778,0,0.439,0,0,0,0,0,0,0,0.211,0.789,0.211,0.79,0.21,-0.926566505,2,6,169,0,0.20624607,0.770803507,-1.078954164,1,0,0,282,11,1,134,5,0.620302671,-0.702557058,-0.761274473,0.169888364,1.345549722,0,0,1,0,0,0,0,0,0,14,1,17,-0.703927834,0.318991249
25.98636364,-87.3,-0.152699532,285.85,11,17,-1.517910626,5,3,45k-65k,55,-0.443413637,2,967,0.465478154,0.429,0.219,0.041,0.311,0.43,0.22,0.04,0.31,0.662868214,-0.224442369,-0.629878749,0.269691664,0.084,0.08,0.49,0.109790841,1.749035043,0.75,0.25,6,0.555483674,0.809097778,0,0,0,0,0,0.282,0,0,0,0.041,0,1,0,1,0.864570794,2,8,180,12,0.950195636,0.90942923,1.658368422,1,1,0,116,11,6,88,5,-0.206530792,-0.702557058,-0.728739877,-0.135591257,1.345549722,0,0,1,0,0,0,0,0,0,14,1,10,-0.703927834,-0.403417992
