PRICE,DISCOUNT_AMT,AMT,QTY,age,educ,size_hh,income_cat,income_est,Min_TIER,TENURE,sales_prop,spring_prop,fall_prop,holiday_prop,bts_prop,clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,prop_m_prod,prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,CLUSTER,DISTANCE
35.94,0,35.94,1,37,1,1,65k-85k,75,2,948,0,1,0,0,0,0.33,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,11,1,0,0,0,16,647,,,3,1,0,0,0,0,0,0,0,0,16,1,10,2,3.286359744
35.97,0,35.97,1,37,1,1,65k-85k,75,2,787,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,23,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,15,2,2.962671078
40.99,0,40.99,1,17,1,1,65k-85k,75,2,1299,0,0,0,1,0,0.17,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,5,34,5,1,1,0,143,828,,,3,1,0,0,0,0,0,0,0,0,18,1,18,2,4.619255857
48.36,-40,48.36,1,17,1,1,45k-65k,55,2,846,0.32,0.68,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,2,4,4,11,0,1,0,75,448,,,3,0,0,1,0,0,0,0,0,0,9,1,5,2,3.141262145
48.93,-20.97,48.93,1,17,1,2,45k-65k,55,2,1241,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,3,75,5,1,1,0,127,517,,,3,0,0,1,0,0,0,0,0,0,18,1,1,2,3.434923101
49.9,0,49.9,1,37,1,1,85k-115,105,2,1197,0,0,1,0,0,0.1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,4,4,0,0,0,0,62,,,,2,0,0,0,1,0,0,0,0,0,18,1,22,2,3.861940089
59.9,0,59.9,1,37,1,1,85k-115,105,2,1311,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,94,3,0,0,0,,,,,1,0,0,0,0,0,1,0,0,0,18,1,0,2,3.397636475
59.9,0,59.9,1,37,1,1,85k-115,105,2,1254,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,6,0,0,0,0,1,,,,2,1,0,0,0,0,0,0,0,0,16,1,17,2,3.448078805
59.9,0,59.9,1,17,1,1,85k-115,105,2,1165,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,169,1,0,1,0,,,,,1,1,0,0,0,0,0,0,0,0,14,1,10,2,3.729188562
59.9,0,59.9,1,37,1,1,85k-115,105,2,1028,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,5,0,1,0,0,7,504,,,3,0,0,1,0,0,0,0,0,0,14,1,12,2,3.290692512
59.9,0,59.9,1,17,1,1,85k-115,105,2,638,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,173,2,1,1,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,11,2,3.548508234
59.9,0,59.9,1,17,1,1,85k-115,105,2,536,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,8,0,1,1,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,9,2,3.505525876
59.9,0,59.9,1,17,1,1,85k-115,105,2,194,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,127,0,1,0,0,,,,,1,1,0,0,0,0,0,0,0,0,14,0,16,2,4.303355919
64.9,0,64.9,1,37,1,1,85k-115,105,2,1033,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,9,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,12,1,13,2,3.25762757
64.9,0,64.9,1,37,1,1,85k-115,105,2,763,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,170,12,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,14,1,2,2,3.136590221
64.9,0,64.9,1,37,1,1,85k-115,105,2,510,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,7,0,0,0,0,,,,,1,0,0,0,0,1,0,0,0,0,16,0,24,2,3.241469636
12.49,0,24.98,2,37,1,1,65k-85k,75,2,1323,0,1,0,0,0,0.07,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,4,5,1,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,16,0,1,2,3.490376496
18.48,-29.98,36.96,2,37,1,2,45k-65k,55,2,1008,,,,,,-0.28,1,0,2,0,0,1,0,0,0,0,0,0,0,,,2,2,0,0,0,0,0,47,617,49,,4,0,0,1,0,0,0,0,0,0,16,1,10,2,3.262322593
29.97,0,59.94,2,37,1,1,85k-115,105,2,1260,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,9,0,0,0,0,189,957,,,3,1,0,0,0,0,0,0,0,0,18,0,12,2,3.795970083
34.925,-49.95,69.85,2,37,1,2,45k-65k,55,2,1309,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,6,44,1,0,0,0,50,982,,,3,0,0,1,0,0,0,0,0,0,18,1,20,2,3.836254017
37.44,0,74.88,2,37,2,1,85k-115,105,2,903,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,172,3,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,16,1,31,2,3.178153244
41.46,0,82.92,2,17,1,1,115k-12,115,2,702,0,0.6,0.4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,165,6,0,1,0,,,,,1,0,0,0,0,0,0,0,1,0,14,0,5,2,3.195913782
44.9,-30,89.8,2,17,1,2,45k-65k,55,2,1165,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,3,13,4,0,1,0,,,,,1,0,0,0,0,1,0,0,0,0,16,1,1,2,4.137843253
44.9,-30,89.8,2,37,1,2,45k-65k,55,2,1009,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,3,9,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,12,2,3.096029144
44.925,-29.95,89.85,2,37,1,2,45k-65k,55,2,1001,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,18,0,0,0,0,,,,,1,0,0,0,0,0,0,0,1,0,18,0,2,2,3.667165847
47.4,-30,94.8,2,26,1,2,45k-65k,55,2,1148,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,100,0,0,1,0,,,,,1,0,0,0,0,1,0,0,0,0,16,0,5,2,3.059489863
48.42,-15,96.84,2,17,1,2,45k-65k,55,2,217,0.57,0.43,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,94,1,0,1,1,,,,,1,1,0,0,0,0,0,0,0,0,14,0,2,2,3.233923207
49.9,-80,99.8,2,17,1,1,45k-65k,55,2,839,0,1,0,0,0,0.06,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,2,5,31,2,0,1,0,,,,,1,0,0,0,1,0,0,0,0,0,14,1,4,2,3.297778754
49.9,-30,99.8,2,37,1,2,45k-65k,55,2,784,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,4,174,7,1,0,0,,,,,1,1,0,0,0,0,0,0,0,0,12,1,6,2,3.634604367
59.9,0,119.8,2,37,2,1,gt125k,135,2,722,0,0.5,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,169,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,20,2,3.158542874
28.79333333,-21.98,86.38,3,37,1,2,45k-65k,55,2,384,0,0,0.73,0.27,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,153,5,1,0,0,56,,,,2,0,0,1,0,0,0,0,0,0,18,0,5,2,3.229441821
29.30333333,0,87.91,3,17,0,1,115k-12,115,2,1023,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,162,5,0,1,0,313,,,,2,0,0,0,0,0,0,0,1,0,14,1,10,2,3.612276934
36.56666667,-80,109.7,3,37,1,2,45k-65k,55,2,880,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,3,10,11,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,12,0,2,2,3.045976118
53.23333333,-20,159.7,3,37,2,2,45k-65k,55,2,616,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,7,0,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,14,1,13,2,2.933981681
37.425,-84.9,149.7,4,37,2,2,45k-65k,55,2,592,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,8,11,1,0,0,,,,,1,0,0,0,0,0,1,0,0,0,14,1,11,2,3.077199512
40.724,-30,203.62,5,37,2,2,45k-65k,55,2,749,0.44,0,0.56,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,7,9,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,11,2,2.965589511
44.838,-80,224.19,5,37,1,2,45k-65k,55,2,505,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,175,6,0,0,0,48,,,,2,0,0,1,0,0,0,0,0,0,18,0,4,2,3.04592892
26.00181818,-50.47,286.02,11,37,2,2,45k-65k,55,1,1193,0,1,0,0,0,0.04,1,0,4,0.182,0,0,0.091,0,0,0,0,0,0,1,0,1,6,196,5,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,20,2,3.391237054
29.78333333,-160,536.1,18,37,4,,25k-45k,35,2,487,0.3,0.45,0.25,0,0,0,1,0,6,0.13,0.52,0,0.098,0,0,0,0,0.223,0,0.75,0.25,2,6,8,0,1,0,0,100,,,,2,0,0,1,0,0,0,0,0,0,16,1,5,2,2.866405078
37.35571429,-79.9,261.49,7,37,2,3,45k-65k,55,2,468,0.5,0,0.5,0,0.5,0.16,1,0,5,0,0,0.114,0.161,0,0,0,0,0,0,1,0,2,5,7,0,0,0,0,200,,,,2,0,0,0,0,0,0,0,1,0,16,1,6,2,3.060101556
33.207,0,332.07,10,37,3,4,gt125k,135,2,682,0.24,0.37,0.39,0,0,0,1,0,8,0,0.053,0,0.186,0,0,0,0.253,0,0.072,0.24,0.76,2,8,170,0,0,0,0,295,,,,2,1,0,0,0,0,0,0,0,0,18,1,25,2,3.249411157
45.5125,-193.24,364.1,8,37,3,3,25k-45k,35,2,196,0,1,0,0,0,0,1,0,5,0,0,0.351,0.203,0,0,0,0,0,0.055,0.94,0.06,2,5,135,2,1,0,1,,,,,1,0,0,0,0,0,0,0,0,1,18,1,0,2,3.768653044
53.818,-10.49,269.09,5,17,2,3,45k-65k,55,2,210,0,1,0,0,0,0,1,0,4,0,0,0.221,0.219,0,0,0,0,0,0,1,0,2,4,140,3,1,0,0,7,,,,2,0,0,1,0,0,0,0,0,0,16,1,44,2,3.595747061
38.77666667,-189.21,348.99,9,35,3,3,25k-45k,35,2,203,0,1,0,0,0,0,1,0,5,0,0,0.429,0.225,0,0,0,0,0,0,1,0,2,5,159,3,1,0,1,,,,,1,1,0,0,0,0,0,0,0,0,18,0,23,2,3.8527278
30.40416667,-48.05,364.85,12,37,2,,45k-65k,55,2,519,0.23,0.77,0,0,0,0,0.75,0.25,6,0,0,0,0.228,0.219,0,0.101,0,0.109,0,0.23,0.77,2,6,20,12,1,0,0,7,411,,,3,1,0,0,0,0,0,0,0,0,18,1,25,2,2.919398215
25.01363636,-129.95,275.15,11,37,2,3,25k-45k,35,2,200,0,1,0,0,0,0,1,0,5,0,0.404,0,0.278,0,0,0,0,0,0,1,0,2,5,136,2,1,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,37,2,3.692100486
34.93857143,-257.17,244.57,7,47,2,2,25k-45k,35,2,1039,0,1,0,0,0,0,0.889,0.111,8,0,0,0.158,0.29,0,0.158,0,0,0,0,0.68,0.32,2,12,143,4,0,0,1,1,641,3,3,5,1,0,0,0,0,0,0,0,0,18,1,3,2,4.641486912
61.07,-19.95,427.49,7,37,3,3,45k-65k,55,2,432,0.46,0.54,0,0,0,0,1,0,5,0,0,0.397,0.299,0,0,0,0,0,0,1,0,2,5,172,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,5,2,2.836056042
60.07571429,-50,420.53,7,37,,3,,,2,175,0.3,0.7,0,0,0,0,1,0,5,0.209,0,0.403,0.304,0,0.083,0,0,0,0,0.92,0.08,2,5,101,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,24,2,2.986786119
50.58,-36.2,303.48,6,37,3,2,45k-65k,55,2,488,0,1,0,0,0,0.07,1,0,4,0,0,0.595,0.323,0,0,0,0,0,0,1,0,2,4,22,6,0,0,0,3,,,,2,0,0,0,0,0,0,0,0,1,18,1,26,2,2.99472444
35.376,0,176.88,5,37,2,2,gt125k,135,2,1274,0,1,0,0,0,0.53,1,0,3,0,0,0.39,0.332,0,0,0,0,0,0.278,0.72,0.28,2,6,157,3,0,0,0,35,1019,,,3,1,0,0,0,0,0,0,0,0,14,1,33,2,4.615216886
41.05416667,0,492.65,12,37,3,4,gt125k,135,2,217,0,1,0,0,0,0,0.5,0.5,7,0,0,0,0.348,0,0,0.061,0,0.244,0.134,0.36,0.64,2,8,165,4,0,0,0,,,,,1,0,0,0,0,0,1,0,0,0,12,1,12,2,4.276783285
49.213,-89.95,492.13,10,37,3,1,45k-65k,55,2,639,0.52,0.36,0,0.13,0,0.07,1,0,6,0.26,0,0.2,0.358,0,0,0.101,0,0,0.081,0.82,0.18,2,6,161,11,1,0,0,12,491,,,3,0,0,0,0,0,0,0,0,1,18,1,12,2,2.740107401
19.45,-114,38.9,2,17,1,2,45k-65k,55,2,1282,0,0,1,0,0,0,1,0,3,0,0,0,0.36,0,0,0,0,0,0,1,0,2,8,169,7,0,1,1,14,568,,,3,1,0,0,0,0,0,0,0,0,16,1,8,2,4.130141578
57.185,-76.4,228.74,4,37,2,1,45k-65k,55,2,359,0,0,1,0,0.16,0,1,0,4,0,0,0.463,0.38,0,0.157,0,0,0,0,0.84,0.16,2,4,171,6,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,14,0,8,2,3.664180356
55.025,-72.35,330.15,6,37,3,1,45k-65k,55,2,834,0,0,1,0,0,0,1,0,6,0,0,0.106,0.388,0,0.212,0.038,0,0,0.257,0.49,0.51,2,7,64,10,0,0,0,,,,,1,0,0,0,1,0,0,0,0,0,14,0,22,2,3.318906125
47.73333333,-102.6,429.6,9,37,3,3,45k-65k,55,2,506,0,1,0,0,0,0,1,0,6,0.163,0,0.312,0.391,0,0,0,0,0,0,1,0,2,6,179,2,1,0,0,,,,,1,0,1,0,0,0,0,0,0,0,16,1,12,2,3.432999402
50.97555556,-229.61,458.78,9,37,3,3,25k-45k,35,1,138,0,1,0,0,0,0,1,0,6,0.473,0.021,0.084,0.415,0,0,0,0,0,0,1,0,1,6,55,1,1,0,0,,,,,1,0,0,0,0,0,0,0,0,1,16,1,6,2,4.134012461
46.12,-13,230.6,5,37,2,2,45k-65k,55,2,1223,0,1,0,0,0,0,1,0,4,0,0,0.433,0.425,0,0,0,0,0,0,1,0,2,5,9,1,0,0,0,5,,,,2,1,0,0,0,0,0,0,0,0,18,1,11,2,3.261244236
59.52,-20,297.6,5,17,3,3,45k-65k,55,2,994,0,1,0,0,0,0.11,1,0,5,0,0,0.201,0.43,0,0,0,0,0,0,1,0,2,5,176,5,0,1,0,,,,,1,0,0,0,0,1,0,0,0,0,14,1,20,2,3.571989002
35.898,-161.78,358.98,10,37,3,3,25k-45k,35,2,485,0.34,0.66,0,0,0,0,1,0,6,0,0.064,0.373,0.437,0,0,0,0,0,0,1,0,2,6,0,0,1,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,0,28,2,3.45146262
42.848,-35.45,214.24,5,37,2,4,45k-65k,55,2,685,0.46,0,0.54,0,0,0,1,0,4,0,0,0.478,0.457,0,0,0,0,0,0,1,0,2,4,11,0,1,0,0,,,,,1,0,0,0,0,0,0,0,0,1,12,1,19,2,2.926033346
49.23666667,-50.16,147.71,3,37,3,2,45k-65k,55,2,525,0,0.46,0.54,0,0,0,1,0,3,0.54,0,0,0.46,0,0,0,0,0,0,1,0,2,3,170,0,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,41,2,2.62994775
69.26666667,0,207.8,3,37,3,2,gt125k,135,2,1344,0,0,0,1,0,0,1,0,3,0,0,0.336,0.472,0,0,0,0,0,0,1,0,2,6,78,5,0,0,0,238,806,,,3,1,0,0,0,0,0,0,0,0,16,1,12,2,4.567760741
53.23166667,-212.43,319.39,6,37,3,3,25k-45k,35,2,148,0.12,0.88,0,0,0,0,1,0,6,0,0,0.245,0.473,0,0,0,0,0,0,0.98,0.03,2,6,54,2,1,0,1,58,,,,2,1,0,0,0,0,0,0,0,0,18,1,13,2,3.783800875
49.6925,-154.45,397.54,8,37,3,3,25k-45k,35,2,147,0,0.3,0.7,0,0,0,1,0,6,0,0,0.201,0.475,0,0,0,0,0,0,1,0,2,6,5,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,14,0,6,2,3.956175746
48.08222222,0,432.74,9,37,3,3,gt125k,135,2,1158,0,1,0,0,0,0.05,1,0,5,0.069,0,0.214,0.491,0,0,0,0.083,0,0,0.78,0.23,2,11,176,12,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,14,1,1,2,3.508663534
31.1975,-75,124.79,4,37,2,3,45k-65k,55,2,115,0,1,0,0,0,0,1,0,5,0,0,0.35,0.491,0,0,0,0,0,0,1,0,2,6,2,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,19,2,3.702813985
44.268,-55.56,221.34,5,17,2,3,45k-65k,55,2,278,0,1,0,0,0,0,1,0,4,0,0,0.317,0.492,0,0,0,0,0,0,1,0,2,4,79,1,1,1,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,24,2,3.526340451
69.14,-50,345.7,5,37,3,2,45k-65k,55,2,729,0,0.33,0.67,0,0,0,1,0,4,0.166,0,0.322,0.512,0,0,0,0,0,0,1,0,2,4,173,11,0,0,0,,,,,1,0,0,0,0,0,0,0,1,0,18,1,22,2,2.785297257
36.05428571,-87.92,252.38,7,37,2,3,45k-65k,55,2,244,0.27,0.73,0,0,0,0,1,0,5,0,0,0.22,0.517,0,0,0,0,0,0,1,0,2,5,185,4,0,0,0,,,,,1,0,0,0,0,0,1,0,0,0,9,1,16,2,3.272976457
36.3,0,217.8,6,37,2,2,gt125k,135,2,1175,0,0,0,1,0,0,1,0,3,0,0,0.298,0.519,0,0,0,0,0,0.183,0.82,0.18,2,7,178,0,1,1,1,56,830,,,3,1,0,0,0,0,0,0,0,0,16,1,10,2,4.459316737
47.456,-60,474.56,10,37,3,3,45k-65k,55,2,489,0,1,0,0,0,0,1,0,6,0.126,0.094,0.177,0.539,0,0,0,0,0,0,1,0,2,6,173,6,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,18,1,28,2,3.375182743
58.175,-75,232.7,4,37,2,2,45k-65k,55,2,1133,0,1,0,0,0,0,1,0,4,0,0,0.227,0.546,0,0,0,0,0,0,1,0,2,5,170,0,0,0,0,628,,,,2,1,0,0,0,0,0,0,0,0,18,1,39,2,3.92746279
37.4125,-214.83,299.3,8,37,3,2,25k-45k,35,2,494,0.13,0.77,0.1,0,0,0,1,0,4,0,0.443,0,0.557,0,0,0,0,0,0,1,0,2,4,0,0,1,0,0,83,,,,2,1,0,0,0,0,0,0,0,0,14,1,19,2,3.242391966
48.52285714,0,339.66,7,37,3,2,gt125k,135,2,251,0.25,0.75,0,0,0,0,1,0,3,0,0,0.176,0.577,0,0,0.247,0,0,0,0.75,0.25,2,3,174,4,1,0,0,,,,,1,0,0,0,0,1,0,0,0,0,12,0,0,2,3.225233719
13.26076923,-44.98,172.39,13,37,2,3,45k-65k,55,2,836,1,0,0,0,0.17,0.55,1,0,4,0,0.379,0,0.58,0,0,0.041,0,0,0,0.96,0.04,2,4,27,3,0,0,1,218,553,4,,4,1,0,0,0,0,0,0,0,0,16,1,22,2,3.770958921
60.95833333,-139.51,365.75,6,37,2,3,25k-45k,35,2,369,0,0,1,0,0,0,1,0,5,0.057,0,0.232,0.595,0,0,0,0,0,0,1,0,2,5,20,7,1,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,15,2,4.119983394
53.92857143,-130,377.5,7,17,4,3,25k-45k,35,2,518,0.16,0.84,0,0,0,0,1,0,5,0,0,0.201,0.596,0,0.159,0,0,0,0,0.84,0.16,2,5,174,12,1,1,0,67,,,,2,0,0,0,0,0,0,0,0,1,18,1,21,2,3.376169757
65.07,-20,325.35,5,37,3,3,45k-65k,55,2,721,0,0.69,0.31,0,0,0,1,0,4,0,0,0.092,0.601,0,0,0,0,0,0,1,0,2,4,26,3,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,19,2,2.424801276
70.11666667,-94.9,420.7,6,37,3,2,45k-65k,55,2,788,0.79,0,0.21,0,0,0.09,1,0,3,0,0,0.391,0.609,0,0,0,0,0,0,1,0,2,4,170,0,1,0,0,50,669,1,,4,0,0,0,1,0,0,0,0,0,18,0,14,2,3.010140044
68.80857143,0,481.66,7,17,3,3,gt125k,135,2,913,0,0.88,0.12,0,0,0,1,0,4,0,0,0.149,0.615,0,0,0,0,0.124,0,0.88,0.12,2,6,30,12,0,1,0,258,,,,2,0,0,0,0,0,0,0,0,1,18,1,13,2,3.309978601
88.058,-155,440.29,5,17,3,2,25k-45k,35,2,801,0,0.67,0,0.34,0,0.01,1,0,4,0,0,0.049,0.616,0,0,0,0,0,0,1,0,2,10,105,12,0,1,0,139,491,,,3,1,0,0,0,0,0,0,0,0,16,1,6,2,3.293862676
66.5,-10,465.5,7,31,3,3,45k-65k,55,2,944,0,1,0,0,0,0,1,0,6,0,0.085,0.129,0.636,0,0,0,0,0,0,1,0,2,10,0,0,0,0,0,364,,,,2,0,0,0,0,0,1,0,0,0,14,1,14,2,3.347188741
51.64833333,-237.95,309.89,6,37,3,3,25k-45k,35,2,136,0.64,0.36,0,0,0.64,0,1,0,5,0,0,0.116,0.639,0,0,0,0,0,0,1,0,2,5,43,0,1,0,0,,,,,1,1,0,0,0,0,0,0,0,0,14,1,7,2,3.740904743
43.74285714,-42.05,306.2,7,37,3,3,45k-65k,55,2,147,0,1,0,0,0,0,1,0,6,0,0.091,0.083,0.64,0,0,0,0,0,0,1,0,2,6,63,2,1,0,0,,,,,1,0,0,0,0,0,0,0,1,0,16,0,11,2,3.60362347
29.49777778,-100.88,530.96,18,40,3,3,,,2,218,0.45,0.55,0,0,0,0,1,0,5,0,0,0.101,0.654,0,0,0,0,0,0,1,0,2,5,96,2,0,0,0,,,,,1,0,0,0,0,0,1,0,0,0,12,0,4,2,3.088587508
70.96666667,-143,212.9,3,17,2,2,25k-45k,35,2,1037,0,0.33,0,0.67,0,0,1,0,3,0,0,0.328,0.672,0,0,0,0,0,0,1,0,2,5,120,7,0,1,0,195,503,,,3,0,0,1,0,0,0,0,0,0,16,1,18,2,3.689718998
64.67,-30,258.68,4,37,2,2,45k-65k,55,2,343,0,0,1,0,0,0,1,0,3,0,0,0.324,0.676,0,0,0,0,0,0,1,0,2,3,187,8,1,0,0,,,,,1,0,1,0,0,0,0,0,0,0,16,1,12,2,3.866833809
20.57888889,-122.02,185.21,9,32,2,2,25k-45k,35,2,896,0,1,0,0,0,0,1,0,4,0,0,0.155,0.689,0,0,0,0,0,0,1,0,2,4,230,1,0,0,1,36,,,,2,0,0,1,0,0,0,0,0,0,18,1,35,2,3.522011108
93.14,-140,465.7,5,37,3,2,25k-45k,35,2,729,0,0.3,0.7,0,0,0,1,0,4,0,0,0.214,0.7,0,0,0,0,0,0,1,0,2,4,169,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,0,2,3.181810938
61.97,-40,123.94,2,37,2,2,45k-65k,55,2,975,0.71,0.29,0,0,0,0.07,1,0,3,0,0,0.29,0.71,0,0,0,0,0,0,1,0,2,4,172,6,0,0,0,115,,,,2,0,0,1,0,0,0,0,0,0,16,0,10,2,2.50229661
62.37,-27.96,249.48,4,17,2,1,45k-65k,55,2,476,1,0,0,0,0,0,1,0,4,0,0,0.168,0.712,0,0,0,0,0,0,1,0,2,4,29,6,1,1,0,4,,,,2,1,0,0,0,0,0,0,0,0,18,1,10,2,3.273201104
77.7,-75,310.8,4,37,3,3,45k-65k,55,2,525,0,1,0,0,0,0,1,0,5,0,0,0.151,0.721,0,0,0,0,0,0,1,0,2,5,183,4,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,18,1,13,2,3.248652539
105.242,-125.69,526.21,5,37,,3,25k-45k,35,2,78,0.81,0,0.19,0,0,0,1,0,4,0.186,0,0,0.729,0,0,0,0,0,0,1,0,2,4,0,0,1,0,1,,,,,1,0,0,1,0,0,0,0,0,0,18,1,1,2,3.781898374
49.41333333,-2.79,296.48,6,17,3,3,45k-65k,55,2,531,0,1,0,0,0,0,1,0,5,0,0,0.118,0.777,0,0,0,0,0,0,1,0,2,5,172,11,1,1,0,,,,,1,1,0,0,0,0,0,0,0,0,14,1,29,2,3.550529921
133.95,0,535.8,4,37,4,2,,,2,1060,0,0,1,0,0,0,1,0,3,0,0,0.112,0.795,0,0,0,0,0,0,1,0,2,6,168,7,0,0,0,6,,,,2,0,0,0,0,0,1,0,0,0,14,0,3,2,3.68585031
93.3,-75,279.9,3,17,3,3,45k-65k,55,2,931,0,1,0,0,0,0,1,0,4,0,0,0,0.803,0,0,0,0,0.178,0,0.8,0.2,2,6,177,2,0,1,0,38,,,,2,0,1,0,0,0,0,0,0,0,18,1,24,2,3.166139553
84.896,-44.4,424.48,5,17,3,2,45k-65k,55,2,603,0.82,0.18,0,0,0,0,1,0,3,0,0,0.176,0.824,0,0,0,0,0,0,1,0,2,4,172,12,0,1,0,137,,,,2,0,0,0,0,0,0,0,1,0,14,1,16,2,2.977227827
51.885,-114.4,207.54,4,37,1,2,45k-65k,55,2,386,0,0.17,0.83,0,0,0,1,0,3,0,0.173,0,0.827,0,0,0,0,0,0,1,0,2,3,98,3,0,0,0,,,,,1,0,0,0,0,1,0,0,0,0,14,1,2,2,3.183991511
79.65,-100,238.95,3,37,2,2,45k-65k,55,2,131,0.05,0.95,0,0,0,0,1,0,3,0,0,0,0.946,0,0,0,0,0,0,1,0,2,3,14,0,1,0,0,,,,,1,0,0,0,0,0,0,0,1,0,16,1,9,2,3.47394499
78.4,-19.6,78.4,1,37,1,2,45k-65k,55,2,1008,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,2,3,110,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,19,2,2.90449491
